case_id,point,clause,article,type,Note
6385,,,38,hình sự,
6385,,,47,tố tụng hình sự ,
6385,,,106,tố tụng hình sự ,
6385,,,136,tố tụng hình sự ,
6385,,,331,tố tụng hình sự ,
6385,,,332,tố tụng hình sự ,
6385,,,333,tố tụng hình sự ,
6385,c,1,249,hình sự,
6385,s,1,51,hình sự,
6386,c,1,249,hình sự,
6386,s,1,51,hình sự,
6386,a,1,47,hình sự,
6386,a,2,106,tố tụng hình sự ,
6386,,2,136,tố tụng hình sự ,
6387,c,1,249,hình sự,
6387,s,1,51,hình sự,
6387,a,1,47,hình sự,
6387,a,2,106,tố tụng hình sự ,
6387,,2,136,tố tụng hình sự ,
6388,c,1,249,hình sự,
6388,s,1,51,hình sự,
6388,a,1,47,hình sự,
6388,a,2,106,tố tụng hình sự ,
6388,,2,136,tố tụng hình sự ,
6388,h,1,52,hình sự,
6389,c,1,249,hình sự,
6389,s,1,51,hình sự,
6389,,,47,hình sự,
6389,,,106,tố tụng hình sự ,
6389,,,136,tố tụng hình sự ,
6391,c,1,249,hình sự,
6391,s,1,51,hình sự,
6391,,,47,hình sự,
6391,,2,106,tố tụng hình sự ,
6391,,2,136,tố tụng hình sự ,
6391,,,331,tố tụng hình sự ,
6391,,,333,tố tụng hình sự ,
6392,c,1,249,hình sự,
6392,s,1,51,hình sự,
6392,,,47,hình sự,
6392,,,106,tố tụng hình sự ,
6392,,,136,tố tụng hình sự ,
6393,c,1,249,hình sự,
6393,s,1,51,hình sự,
6393,,,47,hình sự,
6393,,,106,tố tụng hình sự ,
6394,c,1,249,hình sự,
6394,s,1,51,hình sự,
6394,,,47,hình sự,
6394,,,106,tố tụng hình sự ,
6394,,,135,tố tụng hình sự ,
6394,,,50,,
6395,c,1,249,hình sự,
6395,s,1,51,hình sự,
6395,,,47,hình sự,
6395,,,106,tố tụng hình sự ,
6395,,,135,tố tụng hình sự ,
6396,c,1,249,hình sự,
6396,s,1,51,hình sự,
6396,,1,47,hình sự,
6396,,,106,tố tụng hình sự ,
6396,,2,136,tố tụng hình sự ,
6396,,,38,hình sự,
6397,,,106,tố tụng hình sự ,
6397,,2,136,tố tụng hình sự ,
6397,,5,249,hình sự,
6397,g,1,249,hình sự,
6397,s,1,51,hình sự,
6397,,1,47,hình sự,
6398,c,1,249,hình sự,
6398,s,1,51,hình sự,
6398,,1,47,hình sự,
6398,,2,106,tố tụng hình sự ,
6398,,,136,tố tụng hình sự ,
6398,,,331,tố tụng hình sự ,
6398,,,333,tố tụng hình sự ,
6399,,5,249,hình sự,
6399,c,1,249,hình sự,
6399,s,1,51,hình sự,
6399,,1,47,hình sự,
6399,,2,106,tố tụng hình sự ,
6399,,,136,tố tụng hình sự ,
6399,h,1,52,hình sự,
6400,c,1,249,hình sự,
6400,s,1,51,hình sự,
6400,,,46,hình sự,
6400,,,106,tố tụng hình sự ,
6400,,2,47,hình sự,
6400,,,135,tố tụng hình sự ,
6401,c,1,249,hình sự,
6401,s,1,51,hình sự,
6401,,,106,tố tụng hình sự ,
6401,,,136,tố tụng hình sự ,
6401,,,331,tố tụng hình sự ,
6401,,,332,tố tụng hình sự ,
6401,,,333,tố tụng hình sự ,
6402,c,1,249,hình sự,
6402,s,1,51,hình sự,
6402,,,46,hình sự,
6402,,2,47,hình sự,
6402,,,106,tố tụng hình sự ,
6402,,,135,tố tụng hình sự ,
6404,c,1,249,hình sự,
6404,s,1,51,hình sự,
6404,,,106,tố tụng hình sự ,
6404,,,136,tố tụng hình sự ,
6404,,,331,tố tụng hình sự ,
6404,,,332,tố tụng hình sự ,
6404,,,333,tố tụng hình sự ,
6405,c,1,249,hình sự,
6405,s,1,51,hình sự,
6405,,,106,tố tụng hình sự ,
6405,,,136,tố tụng hình sự ,
6405,,,331,tố tụng hình sự ,
6405,,,333,tố tụng hình sự ,
6405,,,332,tố tụng hình sự ,
6406,c,1,249,hình sự,
6406,s,1,51,hình sự,
6406,,,106,tố tụng hình sự ,
6406,,,47,hình sự,
6406,,,136,tố tụng hình sự ,
6407,c,1,249,hình sự,
6407,,,106,tố tụng hình sự ,
6407,s,1,51,hình sự,
6407,,,136,tố tụng hình sự ,
6407,,,326,tố tụng hình sự ,
6407,,,333,tố tụng hình sự ,
6407,,,337,tố tụng hình sự ,
6407,,,38,hình sự,
6410,c,1,249,hình sự,
6410,s,1,51,hình sự,
6410,,,106,tố tụng hình sự ,
6410,,,136,tố tụng hình sự ,
6410,,,48,hình sự,
6411,,,337,tố tụng hình sự ,
6411,,,333,tố tụng hình sự ,
6411,,,38,hình sự,
6411,g,1,249,hình sự,
6411,s,1,51,hình sự,
6411,,,106,tố tụng hình sự ,
6411,,,136,tố tụng hình sự ,
6411,,,135,tố tụng hình sự ,
6411,,,38,hình sự,
6412,c,1,249,hình sự,
6412,s,1,51,hình sự,
6412,,,106,tố tụng hình sự ,
6412,,,136,tố tụng hình sự ,
6412,,,47,hình sự,
6413,c,1,249,hình sự,
6413,s,1,51,hình sự,
6413,,,106,tố tụng hình sự ,
6413,,,47,hình sự,
6413,,,136,tố tụng hình sự ,
6413,,,38,hình sự,
6413,,,331,tố tụng hình sự ,
6413,,,333,tố tụng hình sự ,
6414,c,1,249,hình sự,
6414,s,1,51,hình sự,
6414,,,106,tố tụng hình sự ,
6414,,,136,tố tụng hình sự ,
6414,,,47,hình sự,
6415,c,1,249,hình sự,
6415,s,1,51,hình sự,
6415,,,106,tố tụng hình sự ,
6415,,,136,tố tụng hình sự ,
6416,c,1,249,hình sự,
6416,s,1,51,hình sự,
6416,,,106,tố tụng hình sự ,
6416,,,136,tố tụng hình sự ,
6417,,,38,hình sự,
6417,,,58,hình sự,
6417,,,17,hình sự,
6417,,,135,tố tụng hình sự ,
6417,c,1,249,hình sự,
6417,s,1,51,hình sự,
6417,,2,136,tố tụng hình sự ,
6417,,,106,tố tụng hình sự ,
6418,o,2,249,hình sự,
6418,s,1,51,hình sự,
6418,,,38,hình sự,
6418,c,1,47,hình sự,
6418,a,2,106,tố tụng hình sự ,
6419,o,2,249,hình sự,
6419,h,1,52,hình sự,
6419,s,1,51,hình sự,
6419,,5,65,hình sự,
6419,,2,56,hình sự,
6419,,2,135,tố tụng hình sự ,
6419,,2,136,tố tụng hình sự ,
6420,c,2,249,hình sự,
6420,s,1,51,hình sự,
6420,,,38,hình sự,
6420,c,1,47,hình sự,
6420,a,2,106,tố tụng hình sự ,
6420,,2,136,tố tụng hình sự ,
6421,c,2,249,hình sự,
6421,s,1,51,hình sự,
6421,,,38,hình sự,
6421,c,1,47,hình sự,
6421,a,2,106,tố tụng hình sự ,
6421,,2,136,tố tụng hình sự ,
6422,c,2,249,hình sự,
6422,s,1,51,hình sự,
6422,,,38,hình sự,
6422,c,1,47,hình sự,
6422,,,106,tố tụng hình sự ,
6422,,,331,hình sự,
6422,,2,136,tố tụng hình sự ,
6422,,,333,hình sự,
6424,c,2,249,hình sự,
6424,,,106,tố tụng hình sự ,
6424,s,1,51,hình sự,
6424,,2,136,tố tụng hình sự ,
6425,c,2,249,hình sự,
6425,,,38,hình sự,
6425,s,1,51,hình sự,
6425,c,1,47,hình sự,
6425,,2,136,tố tụng hình sự ,
6425,,,106,tố tụng hình sự ,
6425,,,331,hình sự,
6425,,,333,hình sự,
6426,c,2,249,hình sự,
6426,,,38,hình sự,
6426,s,1,51,hình sự,
6426,c,1,47,hình sự,
6426,a,2,106,tố tụng hình sự ,
6426,,,135,tố tụng hình sự ,
6426,,2,136,tố tụng hình sự ,
6427,c,2,249,hình sự,
6427,s,1,51,hình sự,
6427,,,38,hình sự,
6427,,,47,hình sự,
6427,a,2,106,tố tụng hình sự ,
6427,,2,136,tố tụng hình sự ,
6428,c,2,249,hình sự,
6428,s,1,51,hình sự,
6428,h,1,52,hình sự,
6428,a,2,106,tố tụng hình sự ,
6428,,,47,hình sự,
6428,,2,136,tố tụng hình sự ,
6429,b,1,249,hình sự,
6429,s,1,51,hình sự,
6429,c,2,106,tố tụng hình sự ,
6429,a,1,47,hình sự,
6429,c,1,47,hình sự,
6429,a,1,106,tố tụng hình sự ,
6430,c,2,249,hình sự,
6430,s,1,51,hình sự,
6430,,,17,hình sự,
6430,a,2,106,tố tụng hình sự ,
6430,,,47,hình sự,
6430,,2,136,tố tụng hình sự ,
6430,,1,135,tố tụng hình sự ,
6430,,2,135,tố tụng hình sự ,
6431,,5,249,hình sự,
6431,,,106,tố tụng hình sự,
6431,,,38,hình sự,
6431,s,1,51,hình sự,
6431,c,1,249,hình sự,
6432,,,136,tố tụng hình sự,
6432,,,135,tố tụng hình sự,
6432,,5,249,hình sự,
6432,,,106,tố tụng hình sự,
6432,,,38,hình sự,
6432,s,1,51,hình sự,
6432,o,2,249,hình sự,
6433,,,333,tố tụng hình sự,
6433,,,136,tố tụng hình sự,
6433,,5,249,hình sự,
6433,,,106,tố tụng hình sự,
6433,,,47,hình sự,
6433,s,1,51,hình sự,
6433,c,1,249,hình sự,
6434,,,333,tố tụng hình sự,
6434,,,136,tố tụng hình sự,
6434,,5,249,hình sự,
6434,,,106,tố tụng hình sự,
6434,,,47,hình sự,
6434,s,1,51,hình sự,
6434,c,1,249,hình sự,
6435,,2,136,tố tụng hình sự,
6435,,2,106,tố tụng hình sự,
6435,,1,47,hình sự,
6435,,1,194,hình sự,
6435,,,106,tố tụng hình sự,
6435,,,47,hình sự,
6435,,,38,hình sự,
6435,h,1,52,hình sự,
6435,s,1,51,hình sự,
6435,c,1,249,hình sự,
6436,,,333,tố tụng hình sự,
6436,,,331,tố tụng hình sự,
6436,,2,136,tố tụng hình sự,
6436,,2,135,tố tụng hình sự,
6436,,5,249,hình sự,
6436,,2,51,hình sự,
6436,,,106,tố tụng hình sự,
6436,,,47,hình sự,
6436,,,38,hình sự,
6436,s,2,51,hình sự,
6436,s,1,51,hình sự,
6436,c,1,249,hình sự,
6437,,2,136,tố tụng hình sự,
6437,,,52,hình sự,
6437,,1,298,tố tụng hình sự,
6437,d,1,249,hình sự,
6437,a,2,106,tố tụng hình sự,
6437,,,47,hình sự,
6437,,2,51,hình sự,
6437,s,1,51,hình sự,
6437,e,1,249,hình sự,
6438,,2,136,tố tụng hình sự,
6438,,,106,tố tụng hình sự,
6438,,,47,hình sự,
6438,s,1,51,hình sự,
6438,r,1,51,hình sự,
6438,c,1,249,hình sự,
6439,,,136,tố tụng hình sự,
6439,,,329,tố tụng hình sự,
6439,,5,249,hình sự,
6439,,,106,tố tụng hình sự,
6439,,,47,hình sự,
6439,,,38,hình sự,
6439,s,1,51,hình sự,
6439,c,1,249,hình sự,
6439,,1,249,hình sự,
6440,,2,136,tố tụng hình sự,
6440,a,2,106,tố tụng hình sự,
6440,c,1,47,hình sự,
6440,,,38,hình sự,
6440,s,1,51,hình sự,
6440,c,1,249,hình sự,
6441,,,136,tố tụng hình sự,
6441,,,337,tố tụng hình sự,
6441,,,333,tố tụng hình sự,
6441,,2,136,tố tụng hình sự,
6441,,2,106,tố tụng hình sự,
6441,,,38,hình sự,
6441,s,1,51,hình sự,
6441,c,1,249,hình sự,
6442,,,30,luật khác,
6442,,,9,luật khác,
6442,,,7,luật khác,
6442,,,6,luật khác,
6442,,,2,luật khác,
6442,,,136,tố tụng hình sự,
6442,,,106,tố tụng hình sự,
6442,,,47,hình sự,
6442,,,38,hình sự,
6442,s,1,51,hình sự,
6442,c,1,249,hình sự,
6443,,,30,luật khác,Luật thi hành án dân sự
6443,,,9,luật khác,Luật thi hành án dân sự
6443,,,7,luật khác,Luật thi hành án dân sự
6443,,,6,luật khác,Luật thi hành án dân sự
6443,,,2,luật khác,Luật thi hành án dân sự
6443,,,136,tố tụng hình sự,
6443,,,106,tố tụng hình sự,
6443,,,47,hình sự,
6443,,,38,hình sự,
6443,h,1,52,hình sự,
6443,s,2,51,hình sự,
6443,s,1,51,hình sự,
6443,c,1,249,hình sự,
6444,,,136,tố tụng hình sự,
6444,,,329,tố tụng hình sự,
6444,,,106,tố tụng hình sự,
6444,,,47,hình sự,
6444,,,38,hình sự,
6444,s,1,51,hình sự,
6444,c,1,249,hình sự,
6445,,,135,tố tụng hình sự,
6445,,,333,tố tụng hình sự,
6445,,,331,tố tụng hình sự,
6445,,2,329,tố tụng hình sự,
6445,i,2,249,hình sự,
6445,a,2,106,tố tụng hình sự,
6445,c,1,47,hình sự,
6445,,5,249,hình sự,
6445,,,38,hình sự,
6445,s,1,51,hình sự,
6445,i,1,249,hình sự,
6446,,,30,luật khác,
6446,,,2,luật khác,
6446,,2,106,tố tụng hình sự,
6446,,,47,hình sự,
6446,h,1,52,hình sự,
6446,s,1,51,hình sự,
6446,c,1,249,hình sự,
6447,,1,468,luật khác,
6447,,,76,tố tụng hình sự,
6447,,,41,hình sự,
6447,đ,2,138,hình sự,
6447,c,2,138,hình sự,
6447,,,106,tố tụng hình sự,
6447,,,47,hình sự,
6447,,2,51,hình sự,
6447,s,1,51,hình sự,
6447,,1,249,hình sự,
6447,,1,194,hình sự,
6448,,,106,tố tụng hình sự,
6448,a,1,47,hình sự,
6448,,,33,hình sự,
6448,,2,99,tố tụng hình sự,
6448,,1,99,tố tụng hình sự,
6448,,,249,hình sự,
6448,s,1,51,hình sự,
6448,g,2,249,hình sự,
6449,a,1,47,hình sự,
6449,,2,99,tố tụng hình sự,
6449,,1,99,tố tụng hình sự,
6449,,1,249,hình sự,
6449,s,1,51,hình sự,
6449,c,1,249,hình sự,
6450,c,2,106,tố tụng hình sự,
6450,,1,47,hình sự,
6450,,2,136,tố tụng hình sự,
6450,,,249,hình sự,
6450,s,1,51,hình sự,
6450,c,1,249,hình sự,
6451,,2,106,tố tụng hình sự,
6451,c,1,47,hình sự,
6451,,2,136,tố tụng hình sự,
6451,,1,249,hình sự,
6451,s,1,51,hình sự,
6451,c,1,249,hình sự,
6452,,3,106,tố tụng hình sự,
6452,a,2,106,tố tụng hình sự,
6452,,1,106,tố tụng hình sự,
6452,c,1,47,hình sự,
6452,,2,136,tố tụng hình sự,
6452,,5,249,hình sự,
6452,h,1,51,hình sự,
6452,s,1,51,hình sự,
6452,,,38,hình sự,
6452,c,1,249,hình sự,
6453,,2,106,tố tụng hình sự,
6453,c,1,47,hình sự,
6453,,2,136,tố tụng hình sự,
6453,,1,249,hình sự,
6453,s,1,51,hình sự,
6453,c,1,249,hình sự,
6454,,,30,luật khác,Luật thi hành án dân sự
6454,,,9,luật khác,Luật thi hành án dân sự
6454,,,7a,luật khác,Luật thi hành án dân sự
6454,,,7,luật khác,Luật thi hành án dân sự
6454,,,2,luật khác,Luật thi hành án dân sự
6454,,,136,tố tụng hình sự,
6454,,,135,tố tụng hình sự,
6454,,,52,hình sự,
6454,,,249,hình sự,
6454,,,106,tố tụng hình sự,
6454,,,47,hình sự,
6454,,,46,hình sự,
6454,,,50,hình sự,
6454,,,38,hình sự,
6454,s,2,51,hình sự,
6454,s,1,51,hình sự,
6454,i,1,249,hình sự,
6455,,,333,tố tụng hình sự,
6455,,,331,tố tụng hình sự,
6455,,1,135,tố tụng hình sự,
6455,,,136,tố tụng hình sự,
6455,,,106,tố tụng hình sự,
6455,,,38,hình sự,
6455,,,47,hình sự,
6455,s,1,51,hình sự,
6455,c,1,249,hình sự,
6456,,2,136,tố tụng hình sự,
6456,,2,106,tố tụng hình sự,
6456,,1,106,tố tụng hình sự,
6456,,1,47,hình sự,
6456,s,2,51,hình sự,
6456,s,1,51,hình sự,
6456,,3,35,hình sự,
6456,,2,35,hình sự,
6456,,5,249,hình sự,
6456,c,1,249,hình sự,
6457,c,1,357,tố tụng hình sự,
6457,,2,355,tố tụng hình sự,
6457,b,1,355,tố tụng hình sự,
6457,h,3,249,hình sự,
6457,,,249,hình sự,
6457,,,194,hình sự,
6457,,3,194,hình sự,
6457,,3,249,hình sự,
6457,,2,46,hình sự,
6457,p,1,46,hình sự,
6457,e,3,194,hình sự,
6458,,,30,luật khác,
6458,,,9,luật khác,
6458,,,7,luật khác,
6458,,,2,luật khác,
6458,,,333,tố tụng hình sự,
6458,,,331,tố tụng hình sự,
6458,,,136,tố tụng hình sự,
6458,,,135,tố tụng hình sự,
6458,,1,47,hình sự,
6458,,,106,tố tụng hình sự,
6458,c,1,47,hình sự,
6458,,1,52,hình sự,
6458,,1,293,tố tụng hình sự,
6458,s,1,51,hình sự,
6458,c,1,249,hình sự,
6459,,2,136,tố tụng hình sự,
6459,,1,52,hình sự,
6459,,1,292,tố tụng hình sự,
6459,a,3,106,tố tụng hình sự,
6459,c,2,106,tố tụng hình sự,
6459,,2,47,hình sự,
6459,s,1,51,hình sự,
6459,c,1,249,hình sự,
6459,,1,249,hình sự,
6461,,2,136,tố tụng hình sự,
6461,,1,52,hình sự,
6461,,,249,hình sự,
6461,a,3,106,tố tụng hình sự,
6461,c,2,106,tố tụng hình sự,
6461,a,2,106,tố tụng hình sự,
6461,c,1,47,hình sự,
6461,a,1,47,hình sự,
6461,s,1,51,hình sự,
6461,c,1,249,hình sự,
6462,,,136,tố tụng hình sự,
6462,,,329,tố tụng hình sự,
6462,,,106,tố tụng hình sự,
6462,,,47,hình sự,
6462,s,1,51,hình sự,
6462,,,38,hình sự,
6462,c,1,249,hình sự,
6463,,,30,luật khác,Luật thi hành án dân sự
6463,,,9,luật khác,Luật thi hành án dân sự
6463,,,7,luật khác,Luật thi hành án dân sự
6463,,,6,luật khác,Luật thi hành án dân sự
6463,,,2,luật khác,Luật thi hành án dân sự
6463,,2,136,tố tụng hình sự,
6463,,2,135,tố tụng hình sự,
6463,,,106,tố tụng hình sự,
6463,,,47,hình sự,
6463,,,50,hình sự,
6463,,,38,hình sự,
6463,,2,51,hình sự,
6463,s,1,51,hình sự,
6463,c,1,249,hình sự,
6464,,,333,tố tụng hình sự,
6464,,,331,tố tụng hình sự,
6464,,,136,tố tụng hình sự,
6464,,,135,tố tụng hình sự,
6464,,5,249,tố tụng hình sự,
6464,,,106,tố tụng hình sự,
6464,,2,51,hình sự,
6464,s,1,51,hình sự,
6464,,1,249,hình sự,
6464,,1,194,hình sự,
6464,c,1,249,hình sự,
6464,,3,7,hình sự,
6465,,2,136,tố tụng hình sự,
6465,,2,135,tố tụng hình sự,
6465,,,106,tố tụng hình sự,
6465,,,47,hình sự,
6465,,,50,hình sự,
6465,,,38,hình sự,
6465,s,1,51,hình sự,
6465,c,1,249,hình sự,
6466,,,2,luật khác,
6466,,2,136,tố tụng hình sự,
6466,,2,135,tố tụng hình sự,
6466,,,106,tố tụng hình sự,
6466,,,47,hình sự,
6466,,,50,hình sự,
6466,,,38,hình sự,
6466,s,1,51,hình sự,
6466,h,1,52,hình sự,
6466,c,1,249,hình sự,
6467,,2,136,tố tụng hình sự,
6467,g,2,249,hình sự,
6467,c,2,106,tố tụng hình sự,
6467,a,2,106,tố tụng hình sự,
6467,c,1,47,hình sự,
6467,,2,51,hình sự,
6467,s,1,51,hình sự,
6467,c,1,249,hình sự,
6468,,,30,luật khác,
6468,,,9,luật khác,
6468,,,7,luật khác,
6468,,,6,luật khác,
6468,,,2,luật khác,
6468,,5,249,hình sự,
6468,,,135,tố tụng hình sự,
6468,,,106,tố tụng hình sự,
6468,,,41,hình sự,
6468,,2,46,hình sự,
6468,p,1,46,hình sự,
6468,c,1,249,hình sự,
6468,,3,7,hình sự,
6468,,1,194,hình sự,
6468,,1,249,hình sự,
6469,,,136,tố tụng hình sự,
6469,,,106,tố tụng hình sự,
6469,,,47,hình sự,
6469,,,38,hình sự,
6469,s,1,51,hình sự,
6469,c,1,249,hình sự,
6471,,,333,tố tụng hình sự,
6471,,,331,tố tụng hình sự,
6471,,,106,tố tụng hình sự,
6471,,5,249,hình sự,
6471,s,1,51,hình sự,
6471,c,1,249,hình sự,
6471,o,2,249,hình sự,
6473,,,136,tố tụng hình sự,
6473,,5,249,hình sự,
6473,,,249,hình sự,
6473,s,1,51,hình sự,
6473,c,1,249,hình sự,
6475,,,30,luật khác,
6475,,,9,luật khác,
6475,,,7,luật khác,
6475,,,6,luật khác,
6475,,,2,luật khác,
6475,,2,106,tố tụng hình sự,
6475,,,7,hình sự,
6475,,2,136,tố tụng hình sự,
6475,a,2,106,tố tụng hình sự,
6475,s,1,51,hình sự,
6475,,,38,hình sự,
6475,c,1,249,hình sự,
6475,,3,7,hình sự,
6475,,1,194,hình sự,
6475,,1,249,hình sự,
6476,,,30,luật khác,
6476,,,9,luật khác,
6476,,,7,luật khác,
6476,,,6,luật khác,
6476,,,2,luật khác,
6476,,2,106,tố tụng hình sự,
6476,,2,136,tố tụng hình sự,
6476,,5,249,hình sự,
6476,a,2,106,tố tụng hình sự,
6476,s,1,51,hình sự,
6476,,,38,hình sự,
6476,c,1,249,hình sự,
6477,,,30,luật khác,Thi hành án dân sự
6477,,,9,luật khác,Thi hành án dân sự
6477,,,7,luật khác,Thi hành án dân sự
6477,,,6,luật khác,Thi hành án dân sự
6477,,,2,luật khác,Thi hành án dân sự
6477,,,136,tố tụng hình sự,
6477,,,135,tố tụng hình sự,
6477,,,106,tố tụng hình sự,
6477,,,47,hình sự,
6477,s,1,51,hình sự,
6477,,1,294,hình sự,
6477,,1,249,hình sự,
6478,,,30,luật khác,
6478,,,9,luật khác,
6478,,,7,luật khác,
6478,,,6,luật khác,
6478,,,2,luật khác,
6478,,2,136,tố tụng hình sự,
6478,a,2,106,tố tụng hình sự,
6478,,,38,hình sự,
6478,c,1,47,hình sự,
6478,s,1,51,hình sự,
6478,c,1,249,hình sự,
6479,,,329,tố tụng hình sự,
6479,,,136,tố tụng hình sự,
6479,,,106,tố tụng hình sự,
6479,,,47,hình sự,
6479,,,38,hình sự,
6479,s,1,51,hình sự,
6479,c,1,249,hình sự,
6480,,,136,tố tụng hình sự,
6480,a,2,106,tố tụng hình sự,
6480,,2,47,hình sự,
6480,,,106,tố tụng hình sự,
6480,,,47,hình sự,
6480,,,38,hình sự,
6480,s,1,51,hình sự,
6480,,1,249,hình sự,
6480,c,1,249,hình sự,
6481,,,136,tố tụng hình sự,
6481,c,2,106,tố tụng hình sự,
6481,a,2,106,tố tụng hình sự,
6481,a,1,47,hình sự,
6481,,,106,tố tụng hình sự,
6481,,,47,hình sự,
6481,,,38,hình sự,
6481,s,1,51,hình sự,
6481,c,1,249,hình sự,
6482,,,136,tố tụng hình sự,
6482,,,106,tố tụng hình sự,
6482,,,47,hình sự,
6482,s,1,51,hình sự,
6482,c,1,249,hình sự,
6483,,,329,tố tụng hình sự,
6483,,,136,tố tụng hình sự,
6483,,,106,tố tụng hình sự,
6483,,,41,hình sự,
6483,,,33,hình sự,
6483,,2,46,hình sự,
6483,p,1,46,hình sự,
6483,c,1,249,hình sự,
6484,,2,357,luật khác,
6484,,,136,tố tụng hình sự,
6484,,,135,tố tụng hình sự,
6484,,,106,tố tụng hình sự,
6484,,,47,hình sự,
6484,,,333,tố tụng hình sự,
6484,,,332,tố tụng hình sự,
6484,,,331,tố tụng hình sự,
6484,,,329,tố tụng hình sự,
6484,,,38,hình sự,
6484,s,2,51,hình sự,
6484,s,1,51,hình sự,
